PARROQUIA,ZONA,MES,DIA_SEMANA,HORA_NUM,ACCIDENTES,PROM_LESIONADOS,PROM_FALLECIDOS,PROM_TOTAL_VICTIMAS,CAUSA_MAS_FRECUENTE,TIPO_SINIESTRO_MAS_FRECUENTE,TIPO_VEHICULO_MAS_FRECUENTE,LATITUD_PROM,LONGITUD_PROM,RIESGO_PORC,NIVEL_RIESGO
CUENCA,URBANA,11,5,18,2,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,-2.9203015,-79.0270855,40.0,MEDIO
CUENCA,URBANA,11,5,19,1,2.0,0.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,-2.888143,-79.017438,20.0,BAJO
CUENCA,URBANA,11,5,20,4,0.5,0.0,0.5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,-2.88709275,-79.000996,80.0,ALTO
CUENCA,URBANA,11,5,23,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,-2.899051,-79.004284,20.0,BAJO
CUENCA,URBANA,11,6,2,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,NO IDENTIFICADO,-2.901241,-78.984485,20.0,BAJO
CUENCA,URBANA,11,6,3,2,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,-2.8865345,-78.988233,40.0,MEDIO
CUENCA,URBANA,11,6,7,1,2.0,0.0,2.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE LATERAL,CAMIONETA,-2.880928,-79.059564,20.0,BAJO
CUENCA,URBANA,11,6,11,1,3.0,0.0,3.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,SCOOTER ELÉCTRICO,-2.918118,-78.992965,20.0,BAJO
CUENCA,URBANA,11,6,12,3,0.6666666666666666,0.0,0.6666666666666666,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.9007883333333333,-79.009689,60.0,ALTO
CUENCA,URBANA,11,6,18,1,1.0,0.0,1.0,PEATÓN QUE CRUZA LA CALZADA SIN RESPETAR LA SEÑALIZACIÓN EXISTENTE (SEMÁFOROS O SEÑALES MANUALES).,ATROPELLOS,MOTOCICLETA,-2.899678,-79.026965,20.0,BAJO
CUENCA,URBANA,11,6,19,2,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,-2.8796705,-78.963902,40.0,MEDIO
CUENCA,URBANA,11,6,20,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,-2.893093,-78.99814,20.0,BAJO
CUENCA,URBANA,11,6,21,1,0.0,0.0,0.0,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,-2.852439,-78.906249,20.0,BAJO
CUENCA,URBANA,11,6,23,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,MOTOCICLETA,-2.888625,-78.988093,20.0,BAJO
CUENCA,URBANA,12,0,0,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,-2.241652,-79.887984,20.0,BAJO
CUENCA,URBANA,12,0,7,1,1.0,0.0,1.0,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,AUTOMÓVIL,-2.185099,-79.888727,20.0,BAJO
CUENCA,URBANA,12,0,8,1,0.0,0.0,0.0,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,AUTOMÓVIL,-2.264566,-79.896032,20.0,BAJO
CUENCA,URBANA,12,0,10,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,MOTOCICLETA,-2.081457,-79.950911,20.0,BAJO
CUENCA,URBANA,12,0,13,3,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,CAMIÓN,-2.627472666666667,-79.29242266666667,60.0,ALTO
CUENCA,URBANA,12,0,17,2,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,CAMIONETA,-2.1057115,-79.9078495,40.0,MEDIO
CUENCA,URBANA,12,0,21,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,CHOQUE LATERAL,SCOOTER ELÉCTRICO,-2.228417,-80.909583,20.0,BAJO
CUENCA,URBANA,12,0,23,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,-2.214542,-79.905551,20.0,BAJO
CUENCA,URBANA,12,1,0,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-1.438361,-79.457972,20.0,BAJO
CUENCA,URBANA,12,1,16,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.891009,-79.011054,20.0,BAJO
CUENCA,URBANA,12,1,17,2,0.5,0.0,0.5,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,MOTOCICLETA,-2.2112965,-79.9124055,40.0,MEDIO
CUENCA,URBANA,12,1,18,2,1.0,0.0,1.0,"CASO FORTUITO O FUERZA MAYOR (EXPLOSIÓN DE NEUMÁTICO NUEVO, DERRUMBE, INUNDACIÓN, CAÍDA DE PUENTE, ÁRBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VÍA, ETC.).",CHOQUE POSTERIOR,NO IDENTIFICADO,-0.9394035000000001,-79.6696215,40.0,MEDIO
CUENCA,URBANA,12,1,19,1,0.0,0.0,0.0,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,AUTOMÓVIL,-2.091717,-79.941218,20.0,BAJO
CUENCA,URBANA,12,1,20,2,1.5,0.0,1.5,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,-2.5165905000000004,-79.4588535,40.0,MEDIO
CUENCA,URBANA,12,1,22,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,MOTOCICLETA,-2.915881,-79.022359,20.0,BAJO
CUENCA,URBANA,12,1,23,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.907891,-79.000105,20.0,BAJO
CUENCA,URBANA,12,2,0,1,1.0,0.0,1.0,"MAL ESTACIONADO - EL CONDUCTOR QUE DETENGA O ESTACIONE VEHÍCULOS EN SITIOS O ZONAS QUE ENTRAÑEN PELIGRO, TALES COMO ZONA DE SEGURIDAD, CURVAS, PUENTES, TÚNELES, PENDIENTES.",ESTRELLAMIENTOS,NO IDENTIFICADO,-2.908994,-79.015104,20.0,BAJO
CUENCA,URBANA,12,2,8,2,1.5,0.0,1.5,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,CAMIÓN,-2.1577485,-79.925787,40.0,MEDIO
CUENCA,URBANA,12,2,13,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ATROPELLOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.207111,-80.966967,20.0,BAJO
CUENCA,URBANA,12,2,15,1,1.0,0.0,1.0,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,CHOQUE LATERAL,MOTOCICLETA,-2.147677,-79.893158,20.0,BAJO
CUENCA,URBANA,12,2,17,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,NO IDENTIFICADO,-2.90658,-79.00752,20.0,BAJO
CUENCA,URBANA,12,2,19,2,0.5,0.0,0.5,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,ATROPELLOS,NO IDENTIFICADO,-1.545409,-79.08665049999999,40.0,MEDIO
CUENCA,URBANA,12,3,0,2,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,AUTOMÓVIL,-2.337119,-79.659366,40.0,MEDIO
CUENCA,URBANA,12,3,2,1,0.0,1.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,-2.915879,-79.023237,20.0,BAJO
CUENCA,URBANA,12,3,6,1,3.0,0.0,3.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE CARRIL,AUTOMÓVIL,-0.609084,-80.413743,20.0,BAJO
CUENCA,URBANA,12,3,7,1,0.0,0.0,0.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,CAMIONETA,-2.025751,-79.628944,20.0,BAJO
CUENCA,URBANA,12,3,8,1,1.0,0.0,1.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-0.289906,-79.461076,20.0,BAJO
CUENCA,URBANA,12,3,12,3,0.6666666666666666,0.0,0.6666666666666666,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,ATROPELLOS,MOTOCICLETA,-2.26777,-79.52339166666667,60.0,ALTO
CUENCA,URBANA,12,3,13,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.099546,-79.936152,20.0,BAJO
CUENCA,URBANA,12,3,15,1,0.0,3.0,3.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,-0.443741,-77.008581,20.0,BAJO
CUENCA,URBANA,12,3,18,1,1.0,0.0,1.0,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,PÉRDIDA DE PISTA,NO IDENTIFICADO,-2.912973,-79.032242,20.0,BAJO
CUENCA,URBANA,12,3,19,2,0.5,0.5,1.0,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,ATROPELLOS,MOTOCICLETA,-2.133277,-79.914646,40.0,MEDIO
CUENCA,URBANA,12,3,20,2,3.0,0.0,3.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,-2.166955,-79.912677,40.0,MEDIO
CUENCA,URBANA,12,4,0,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,AUTOMÓVIL,-2.888314,-78.987756,20.0,BAJO
CUENCA,URBANA,12,4,7,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,NO IDENTIFICADO,-1.765467,-79.568301,20.0,BAJO
CUENCA,URBANA,12,4,10,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,COLISIÓN,AUTOMÓVIL,-2.897223,-78.978714,20.0,BAJO
CUENCA,URBANA,12,4,12,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,NO IDENTIFICADO,-2.077039,-79.942865,20.0,BAJO
CUENCA,URBANA,12,4,15,2,0.5,0.0,0.5,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ATROPELLOS,AUTOMÓVIL,-2.5265120000000003,-79.43505250000001,40.0,MEDIO
CUENCA,URBANA,12,4,17,3,0.6666666666666666,0.0,0.6666666666666666,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE FRONTAL,AUTOMÓVIL,-2.654327,-79.30383133333333,60.0,ALTO
CUENCA,URBANA,12,4,18,3,0.6666666666666666,0.3333333333333333,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.307927333333333,-79.63715566666667,60.0,ALTO
CUENCA,URBANA,12,4,20,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.885703,-78.983251,20.0,BAJO
CUENCA,URBANA,12,4,21,2,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ATROPELLOS,CAMIONETA,-3.470625,-79.4555095,40.0,MEDIO
CUENCA,URBANA,12,5,0,2,0.5,0.0,0.5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,MOTOCICLETA,-2.8743605,-78.97869800000001,40.0,MEDIO
CUENCA,URBANA,12,5,1,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,AUTOMÓVIL,-2.172937,-79.888691,20.0,BAJO
CUENCA,URBANA,12,5,5,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,-3.438055,-79.360277,20.0,BAJO
CUENCA,URBANA,12,5,6,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,-2.914625,-79.011806,20.0,BAJO
CUENCA,URBANA,12,5,7,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.874508,-78.983631,20.0,BAJO
CUENCA,URBANA,12,5,8,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,COLISIÓN,AUTOMÓVIL,-2.879062,-78.980091,20.0,BAJO
CUENCA,URBANA,12,5,10,1,1.0,0.0,1.0,"MAL ESTACIONADO - EL CONDUCTOR QUE DETENGA O ESTACIONE VEHÍCULOS EN SITIOS O ZONAS QUE ENTRAÑEN PELIGRO, TALES COMO ZONA DE SEGURIDAD, CURVAS, PUENTES, TÚNELES, PENDIENTES.",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.186136,-79.882941,20.0,BAJO
CUENCA,URBANA,12,5,12,1,7.0,0.0,7.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.885509,-78.94814,20.0,BAJO
CUENCA,URBANA,12,5,13,1,3.0,1.0,4.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE FRONTAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.847365,-78.916258,20.0,BAJO
CUENCA,URBANA,12,5,14,1,1.0,0.0,1.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,MOTOCICLETA,-2.216162,-79.892042,20.0,BAJO
CUENCA,URBANA,12,5,15,1,1.0,0.0,1.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,MOTOCICLETA,-2.171818,-79.879748,20.0,BAJO
CUENCA,URBANA,12,5,17,1,1.0,0.0,1.0,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,ARROLLAMIENTOS,NO IDENTIFICADO,-2.167277,-79.607777,20.0,BAJO
CUENCA,URBANA,12,5,18,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.182255,-79.948329,20.0,BAJO
CUENCA,URBANA,12,5,19,3,0.0,0.3333333333333333,0.3333333333333333,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,AUTOMÓVIL,-2.073414,-79.77538333333334,60.0,ALTO
CUENCA,URBANA,12,5,20,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,CAMIONETA,-2.117517,-79.937757,20.0,BAJO
CUENCA,URBANA,12,5,23,1,0.0,0.0,0.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE LATERAL,AUTOMÓVIL,-2.89559,-78.991511,20.0,BAJO
CUENCA,URBANA,12,6,3,1,1.0,0.0,1.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,MOTOCICLETA,-3.551333,-80.089501,20.0,BAJO
CUENCA,URBANA,12,6,5,3,0.3333333333333333,0.0,0.3333333333333333,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.675520666666667,-79.19247333333333,60.0,ALTO
CUENCA,URBANA,12,6,8,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",COLISIÓN,AUTOMÓVIL,-2.224703,-79.892621,20.0,BAJO
CUENCA,URBANA,12,6,13,1,1.0,0.0,1.0,DISPOSITIVO REGULADOR DE TRÁNSITO EN MAL ESTADO DE FUNCIONAMIENTO (SEMÁFORO).,ATROPELLOS,MOTOCICLETA,-2.781783,-79.377384,20.0,BAJO
CUENCA,URBANA,12,6,15,2,1.0,0.5,1.5,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,BUS,-2.5477335,-79.4499785,40.0,MEDIO
CUENCA,URBANA,12,6,21,1,0.0,1.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,MOTOCICLETA,-2.173139,-79.459917,20.0,BAJO
CUENCA,URBANA,12,6,23,1,2.0,0.0,2.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE LATERAL,MOTOCICLETA,-0.281509,-78.471541,20.0,BAJO
CUMBE,RURAL,1,1,20,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,-3.110169,-79.011062,20.0,BAJO
CUMBE,RURAL,2,0,19,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,-3.166277,-79.032916,20.0,BAJO
CUMBE,RURAL,2,1,16,1,4.0,0.0,4.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,CAMIÓN,-3.106972,-79.010444,20.0,BAJO
CUMBE,RURAL,3,4,18,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-3.076161,-79.017921,20.0,BAJO
CUMBE,RURAL,3,6,9,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,AUTOMÓVIL,-3.078423,-79.015453,20.0,BAJO
CUMBE,RURAL,5,1,11,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-3.152361,-79.021028,20.0,BAJO
CUMBE,RURAL,5,3,10,1,2.0,0.0,2.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,-3.080083,-79.016556,20.0,BAJO
CUMBE,RURAL,5,3,19,1,2.0,0.0,2.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-3.056694,-79.036639,20.0,BAJO
CUMBE,RURAL,5,5,16,1,3.0,0.0,3.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-3.067617,-79.026822,20.0,BAJO
