FECHA,HORA,CANTON,PARROQUIA,ZONA,LATITUD_Y,LONGITUD_X,DIRECCION,TIPO_DE_SINIESTRO,CAUSA_PROBABLE,TIPO_DE_VEHICULO_1,LESIONADOS,FALLECIDOS,FERIADO,ANIO,MES,DIA,DIA_SEMANA,NOMBRE_DIA,HORA_DECIMAL,HORA_NUM,RANGO_HORARIO,TOTAL_VICTIMAS,NUM_ACCIDENTES,RIESGO_PORCENTAJE,NIVEL_RIESGO
2024-01-19,16:34:59.981000,CUENCA,CUENCA,URBANA,-2.896281,-79.005718,PADRE AGUIRRE Y SIMÓN BOLÍVAR,OTROS,"CASO FORTUITO O FUERZA MAYOR (EXPLOSIÓN DE NEUMÁTICO NUEVO, DERRUMBE, INUNDACIÓN, CAÍDA DE PUENTE, ÁRBOL, PRESENCIA INTEMPESTIVA E IMPREVISTA DE SEMOVIENTES EN LA VÍA, ETC.).",AUTOMÓVIL,0,0,NO,2024,1,19,4,VIERNES,16.583055555555557,16,TARDE,0,7,63.64,MEDIO
2024-01-19,17:16:59.923000,CUENCA,CUENCA,URBANA,-2.900863,-78.992704,JUAN JOSE FLORES Y OCTAVIO DIAZ,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,1,0,NO,2024,1,19,4,VIERNES,17.283055555555556,17,TARDE,1,7,63.64,MEDIO
2024-01-20,08:49:59.952000,CUENCA,CUENCA,URBANA,-2.863942,-78.931548,RED ESTATAL E35 KM 694 Y SN,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,1,20,5,SABADO,8.833055555555555,8,MANANA,0,2,18.18,BAJO
2024-01-20,14:54:59.933000,CUENCA,CUENCA,URBANA,-2.898148,-78.975844,RAYOLOMA Y EMILIANO ZAPATA,CHOQUE LATERAL,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CAMIONETA,0,0,NO,2024,1,20,5,SABADO,14.91638888888889,14,TARDE,0,3,27.27,BAJO
2024-01-21,20:27:59.933000,CUENCA,RICAURTE (CUENCA),RURAL,-2.864029,-78.959294,VICENTE PACHECO Y SN,ESTRELLAMIENTOS,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,1,0,NO,2024,1,21,6,DOMINGO,20.46638888888889,20,NOCHE,1,1,9.09,BAJO
2024-01-23,07:31:59.923000,CUENCA,BAÑOS (CUENCA),RURAL,-2.920229,-79.066367,6 DE ENERO Y MAYORAL,CHOQUE FRONTAL,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CAMIONETA,0,0,NO,2024,1,23,1,MARTES,7.533055555555555,7,MANANA,0,1,9.09,BAJO
2024-01-23,19:26:59.942000,CUENCA,VALLE,RURAL,-2.915884,-78.984571,VIA AL VALLE Y SN - REDONDEL SUBIDA A EL VALLE,CHOQUE LATERAL,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,BUS,1,0,NO,2024,1,23,1,MARTES,19.449722222222224,19,NOCHE,1,1,9.09,BAJO
2024-01-23,22:08:59.942000,CUENCA,CUENCA,URBANA,-2.903391,-79.001511,LARGA Y ALFONSO JERVES,CHOQUE LATERAL,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,NO IDENTIFICADO,1,0,NO,2024,1,23,1,MARTES,22.149722222222223,22,NOCHE,1,2,18.18,BAJO
2024-01-24,10:53:59.942000,CUENCA,CUENCA,URBANA,-2.891722,-79.012368,GASPAR SANGURIMA Y MIGUEL HEREDIA,CAÍDA DE PASAJERO,BAJARSE O SUBIRSE DE VEHÍCULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDAS.,VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2024,1,24,2,MIERCOLES,10.899722222222222,10,MANANA,0,3,27.27,BAJO
2024-01-25,15:37:59.923000,CUENCA,CUENCA,URBANA,-2.913982,-79.020367,FRAY LUIS DE LEON Y CRISTÓBAL COLÓN,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",MOTOCICLETA,1,0,NO,2024,1,25,3,JUEVES,15.633055555555556,15,TARDE,1,2,18.18,BAJO
2024-01-26,17:06:59.962000,CUENCA,CUENCA,URBANA,-2.858626,-78.932258,PANAMERICANA NORTE Y SN,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIONETA,0,0,NO,2024,1,26,4,VIERNES,17.116388888888892,17,TARDE,0,7,63.64,MEDIO
2024-01-26,17:53:59.971000,CUENCA,CUENCA,URBANA,-2.854713,-78.917732,RED ESTATAL E35 KM 692 Y SN,ESTRELLAMIENTOS,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,0,0,NO,2024,1,26,4,VIERNES,17.899722222222223,17,TARDE,0,7,63.64,MEDIO
2024-01-27,01:05:59.971000,CUENCA,CUENCA,URBANA,-2.893618,-78.993545,ESPAÑA Y SEBASTIAN DE BENALCAZAR,ESTRELLAMIENTOS,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CAMIÓN,1,0,NO,2024,1,27,5,SABADO,1.099722222222222,1,MADRUGADA,1,2,18.18,BAJO
2024-01-27,08:53:59.971000,CUENCA,CUENCA,URBANA,-2.877647,-78.995508,DE LA BANDOLINA Y DE LA QUENA,CHOQUE FRONTAL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",NO IDENTIFICADO,1,0,NO,2024,1,27,5,SABADO,8.899722222222222,8,MANANA,1,2,18.18,BAJO
2024-01-28,02:19:59.981000,CUENCA,CUENCA,URBANA,-2.870181,-79.003968,RAFAEL CARPIO ABAD Y DE LOS MANJARES,PÉRDIDA DE PISTA,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,1,28,6,DOMINGO,2.333055555555555,2,MADRUGADA,0,1,9.09,BAJO
2024-01-28,18:11:59.971000,CUENCA,TARQUI (CUENCA),RURAL,-3.010761,-79.031863,VIA A TARQUI - GUALLANZHAPA- TURI Y SN,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",MOTOCICLETA,1,0,NO,2024,1,28,6,DOMINGO,18.199722222222224,18,NOCHE,1,1,9.09,BAJO
2024-01-28,23:24:59.962000,CUENCA,NULTI,RURAL,-2.881099,-78.920062,VÍA A JADAN Y VÍA AL ARENAL,OTROS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,1,0,NO,2024,1,28,6,DOMINGO,23.41638888888889,23,NOCHE,1,1,9.09,BAJO
2024-01-29,17:33:00.086000,CUENCA,CUENCA,URBANA,-2.907709,-79.002171,MANUEL J CALLE Y CORNELIO MERCHAN,CHOQUE LATERAL,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",AUTOMÓVIL,0,0,NO,2024,1,29,0,LUNES,17.55,17,TARDE,0,1,9.09,BAJO
2024-01-29,19:03:00.086000,CUENCA,CUENCA,URBANA,-2.859681,-78.933367,PANAMERICANA NORTE Y FRANCIA,CHOQUE LATERAL,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,AUTOMÓVIL,2,0,NO,2024,1,29,0,LUNES,19.05,19,NOCHE,2,3,27.27,BAJO
2024-01-30,13:06:59.933000,CUENCA,CUENCA,URBANA,-2.915252,-79.004595,27 DE FEBRERO Y ROBERTO CRESPO TORAL,CHOQUE FRONTAL,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,MOTOCICLETA,1,0,NO,2024,1,30,1,MARTES,13.116388888888888,13,TARDE,1,3,27.27,BAJO
2024-02-01,13:19:59.952000,CUENCA,TARQUI (CUENCA),RURAL,-2.988806,-79.045889,E 35 KM 7.5,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIÓN,0,0,NO,2024,2,1,3,JUEVES,13.333055555555555,13,TARDE,0,1,9.09,BAJO
2024-02-03,18:46:59.923000,CUENCA,TARQUI (CUENCA),RURAL,-2.991333,-79.044972,RED VIAL E 35 KM 6+850 APROXIMADAMENTE.,ATROPELLOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",NO IDENTIFICADO,0,1,NO,2024,2,3,5,SABADO,18.783055555555556,18,NOCHE,1,1,9.09,BAJO
2024-02-05,09:00:00.086000,CUENCA,TARQUI (CUENCA),RURAL,-2.987388,-79.046972,RED VIAL E 35 KM 7,COLISIÓN,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,0,0,NO,2024,2,5,0,LUNES,9.0,9,MANANA,0,1,9.09,BAJO
2024-02-05,19:09:59.990000,CUENCA,CUMBE,RURAL,-3.166277,-79.032916,RED VIAL E 35 KM 20 APROX.,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,2,5,0,LUNES,19.16638888888889,19,NOCHE,0,1,9.09,BAJO
2024-02-07,08:52:59.923000,CUENCA,SAYAUSI,RURAL,-2.786305,-79.195777,RED VIAL E 582 KM 26 APROXIMADAMENTE.,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,CAMIONETA,0,0,NO,2024,2,7,2,MIERCOLES,8.883055555555556,8,MANANA,0,1,9.09,BAJO
2024-02-11,07:14:59.971000,CUENCA,TARQUI (CUENCA),RURAL,-2.963888,-79.060555,SE  ENCUENTRA UBICADO EN LA RED VIAL  E-35  SENTIDO CUMBE ¿ LOJA KM 9 APROXIMADAMENTE JUNTO AL POSTE DE TENDIDO ELÉCTRICO Nº286681,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIONETA,0,0,NO,2024,2,11,6,DOMINGO,7.249722222222222,7,MANANA,0,1,9.09,BAJO
2024-02-15,01:34:59.981000,CUENCA,BAÑOS (CUENCA),RURAL,-2.950666,-79.047555,RED VIAL E 35 KM 3 SENTIDO GIRON-CUENCA.,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CAMIÓN,0,0,NO,2024,2,15,3,JUEVES,1.5830555555555554,1,MADRUGADA,0,1,9.09,BAJO
2024-02-15,03:29:59.971000,CUENCA,SAYAUSI,RURAL,-2.777361,-79.241666,RED VIAL E 582 KM 35+840,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2024,2,15,3,JUEVES,3.499722222222222,3,MADRUGADA,0,1,9.09,BAJO
2024-02-01,21:39:59.933000,CUENCA,CUENCA,URBANA,-2.903894,-79.019455,PICHINCHA Y LORENZO PIEDRA,CHOQUE LATERAL,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,MOTOCICLETA,1,0,NO,2024,2,1,3,JUEVES,21.66638888888889,21,NOCHE,1,4,36.36,BAJO
2024-02-02,07:51:59.933000,CUENCA,CUENCA,URBANA,-2.908608,-79.037287,LUIS MOSCOSO Y RICARDO MARQUEZ TAPIA,CHOQUE LATERAL,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,MOTOCICLETA,1,0,NO,2024,2,2,4,VIERNES,7.866388888888888,7,MANANA,1,5,45.45,MEDIO
2024-02-02,18:05:59.942000,CUENCA,CUENCA,URBANA,-2.869868,-78.976303,LOS MIGRANTES Y EDMUNDO GRANDA UGALDE,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",NO IDENTIFICADO,1,0,NO,2024,2,2,4,VIERNES,18.099722222222223,18,NOCHE,1,6,54.55,MEDIO
2024-02-02,19:52:59.981000,CUENCA,QUINGEO,RURAL,-3.013284,-78.949288,VIA A QUINGEO Y SN,PÉRDIDA DE PISTA,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,3,0,NO,2024,2,2,4,VIERNES,19.883055555555558,19,NOCHE,3,1,9.09,BAJO
2024-02-02,21:00:00.086000,CUENCA,SININCAY,URBANA,-2.859732,-79.005233,MANUEL ANTONIO MUÑOZ BORRERO Y SN,CHOQUE LATERAL,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,AUTOMÓVIL,1,0,NO,2024,2,2,4,VIERNES,21.0,21,NOCHE,1,1,9.09,BAJO
2024-02-03,00:00:59.962000,CUENCA,TURI,RURAL,-2.927623,-79.035825,VIA AL CALVARIO Y SN,ESTRELLAMIENTOS,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",FURGONETA,2,0,NO,2024,2,3,5,SABADO,0.01638888888888889,0,MADRUGADA,2,1,9.09,BAJO
2024-02-03,01:39:00.086000,CUENCA,CUENCA,URBANA,-2.913428,-79.031008,LOJA Y DON BOSCO,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,2,3,5,SABADO,1.65,1,MADRUGADA,0,4,36.36,BAJO
2024-02-03,19:05:59.971000,CUENCA,VALLE,URBANA,-2.912001,-78.984039,RED ESTATAL E35 KM 702 Y SN,PÉRDIDA DE PISTA,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2024,2,3,5,SABADO,19.099722222222223,19,NOCHE,0,1,9.09,BAJO
2024-02-03,19:30:00.086000,CUENCA,CUENCA,URBANA,-2.921453,-79.031536,PUERTO DE PALOS Y DIEGO DE ALMAGRO,ESTRELLAMIENTOS,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,AUTOMÓVIL,0,0,NO,2024,2,3,5,SABADO,19.5,19,NOCHE,0,9,81.82,ALTO
2024-02-03,20:20:59.942000,CUENCA,CUENCA,URBANA,-2.906332,-78.983551,MAX UHLE Y PUMAPUNGO,COLISIÓN,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,2,0,NO,2024,2,3,5,SABADO,20.349722222222223,20,NOCHE,2,9,81.82,ALTO
2024-02-03,22:19:59.952000,CUENCA,SIDCAY,RURAL,-2.821461,-78.957133,VIA A DELEG Y VIA A LA CRUZ DE SAN VICENTE DE SIDCAY,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",MOTOCICLETA,1,0,NO,2024,2,3,5,SABADO,22.333055555555557,22,NOCHE,1,1,9.09,BAJO
2024-02-03,22:55:59.952000,CUENCA,CUENCA,URBANA,-2.863146,-78.937558,PANAMERICANA NORTE Y SN,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,2,3,5,SABADO,22.93305555555556,22,NOCHE,0,9,81.82,ALTO
2024-02-04,05:08:59.971000,CUENCA,CUENCA,URBANA,-2.887501,-78.979117,HURTADO DE MENDOZA Y LOS ANDES,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",AUTOMÓVIL,0,0,NO,2024,2,4,6,DOMINGO,5.1497222222222225,5,MADRUGADA,0,4,36.36,BAJO
2024-02-04,08:24:59.962000,CUENCA,CUENCA,URBANA,-2.893747,-79.000282,VEGA MUÑOZ Y MARIANO CUEVA,ATROPELLOS,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,VEHÍCULO DEPORTIVO UTILITARIO,1,0,NO,2024,2,4,6,DOMINGO,8.41638888888889,8,MANANA,1,5,45.45,MEDIO
2024-02-04,13:35:59.942000,CUENCA,CUENCA,URBANA,-2.922512,-78.994472,JUAN DE LA CUEVA Y WILLIAM SHAKESPEARE,CHOQUE LATERAL,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,CAMIONETA,4,0,NO,2024,2,4,6,DOMINGO,13.599722222222223,13,TARDE,4,2,18.18,BAJO
2024-02-04,18:23:59.942000,CUENCA,CUENCA,URBANA,-2.919078,-79.038975,AV AMRICAS Y GONZALO DIAZ,ROZAMIENTOS,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,CAMIÓN,0,0,NO,2024,2,4,6,DOMINGO,18.399722222222223,18,NOCHE,0,4,36.36,BAJO
2024-02-04,19:28:59.952000,CUENCA,CUENCA,URBANA,-2.901811,-78.993067,ELOY ALFARO Y OCTAVIO DIAZ,ATROPELLOS,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,MOTOCICLETA,1,0,NO,2024,2,4,6,DOMINGO,19.483055555555556,19,NOCHE,1,4,36.36,BAJO
2024-02-05,17:37:59.981000,CUENCA,LLACAO,URBANA,-2.841753,-78.888341,PANAMERICANA NORTE Y PUENTE DE GUANGARCUCHO,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",NO IDENTIFICADO,0,0,NO,2024,2,5,0,LUNES,17.633055555555558,17,TARDE,0,1,9.09,BAJO
2024-02-06,12:45:59.962000,CUENCA,BAÑOS (CUENCA),RURAL,-2.941439,-79.048179,VIA A NERO Y SN,OTROS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",NO IDENTIFICADO,1,0,NO,2024,2,6,1,MARTES,12.766388888888889,12,TARDE,1,1,9.09,BAJO
2024-02-06,15:00:00.086000,CUENCA,CUENCA,URBANA,-2.895053,-79.007609,GRAN COLOMBIA Y TARQUI,ATROPELLOS,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO AL PEATÓN.,MOTOCICLETA,0,1,NO,2024,2,6,1,MARTES,15.0,15,TARDE,1,4,36.36,BAJO
2024-02-06,16:37:59.952000,CUENCA,CUENCA,URBANA,-2.881957,-79.003371,YAUPI Y BENJAMIN FRANKLIN,CHOQUE LATERAL,NO CEDER EL DERECHO DE VÍA O PREFERENCIA DE PASO A VEHÍCULOS.,MOTOCICLETA,1,0,NO,2024,2,6,1,MARTES,16.633055555555558,16,TARDE,1,4,36.36,BAJO
2024-02-06,19:46:59.952000,CUENCA,CUENCA,URBANA,-2.879914,-78.988207,BARRIAL BLANCO Y OBISPO ALBERTO ORDOÑEZ,CHOQUE LATERAL,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,MOTOCICLETA,2,0,NO,2024,2,6,1,MARTES,19.783055555555556,19,NOCHE,2,3,27.27,BAJO
2024-02-07,18:18:00.086000,CUENCA,NULTI,RURAL,-2.866752,-78.878143,VIA JADAN KM5 SECTOR PALMIRA Y SN,PÉRDIDA DE CARRIL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,1,0,NO,2024,2,7,2,MIERCOLES,18.3,18,NOCHE,1,1,9.09,BAJO
2024-02-07,18:48:59.933000,CUENCA,CUENCA,URBANA,-2.889076,-78.953982,RED ESTATAL E35 KM699 Y AV AMERICAS,CHOQUE POSTERIOR,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",VEHÍCULO DEPORTIVO UTILITARIO,0,0,NO,2024,2,7,2,MIERCOLES,18.81638888888889,18,NOCHE,0,2,18.18,BAJO
2024-02-08,19:01:59.952000,CUENCA,CUENCA,URBANA,-2.899531,-79.002331,PRESIDENTE CORDOVA Y HERMANO MIGUEL,CHOQUE LATERAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",AUTOMÓVIL,0,0,NO,2024,2,8,3,JUEVES,19.033055555555556,19,NOCHE,0,4,36.36,BAJO
2024-02-09,08:20:59.942000,CUENCA,CUENCA,URBANA,-2.900329,-78.971118,RED ESTATAL E35 KM 700 Y VIA  MONAY BAGUANCHI,CHOQUE LATERAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",BICICLETA,1,0,NO,2024,2,9,4,VIERNES,8.349722222222223,8,MANANA,1,5,45.45,MEDIO
2024-02-09,11:35:59.971000,CUENCA,CUENCA,URBANA,-2.886846,-78.986008,GIL RAMIREZ DAVALOS Y TURUHUAYCO,CHOQUE LATERAL,NO RESPETAR LAS SEÑALES MANUALES DEL AGENTE DE TRÁNSITO.,MOTOCICLETA,1,0,NO,2024,2,9,4,VIERNES,11.599722222222223,11,MANANA,1,5,45.45,MEDIO
2024-02-09,15:09:59.962000,CUENCA,CUENCA,URBANA,-2.846476,-78.889475,RED ESTATAL E35 KM689 Y SN -  GUANGARCUCHO,ATROPELLOS,"PEATÓN TRANSITA BAJO INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",NO IDENTIFICADO,1,0,NO,2024,2,9,4,VIERNES,15.16638888888889,15,TARDE,1,4,36.36,BAJO
2024-02-09,16:00:59.990000,CUENCA,CUENCA,URBANA,-2.891947,-79.024604,AV AMERICAS Y DEL ARRAYAN,CHOQUE POSTERIOR,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",MOTOCICLETA,1,0,NO,2024,2,9,4,VIERNES,16.01638888888889,16,TARDE,1,4,36.36,BAJO
2024-02-09,18:51:59.990000,CUENCA,CUENCA,URBANA,-2.895371,-79.012937,MARISCAL SUCRE Y MIGUEL HEREDIA,ESTRELLAMIENTOS,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",MOTOCICLETA,1,0,NO,2024,2,9,4,VIERNES,18.866388888888892,18,NOCHE,1,6,54.55,MEDIO
2024-02-09,18:52:59.952000,CUENCA,NULTI,RURAL,-2.845013,-78.884443,VIA A JADAN Y RED ESTATAL E35 KM 688,PÉRDIDA DE PISTA,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",MOTOCICLETA,0,1,NO,2024,2,9,4,VIERNES,18.883055555555558,18,NOCHE,1,1,9.09,BAJO
2024-02-09,23:31:59.952000,CUENCA,CUENCA,URBANA,-2.902575,-79.030046,AV AMERICAS Y PASAJE MEXICO,PÉRDIDA DE CARRIL,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",FURGONETA,0,0,NO,2024,2,9,4,VIERNES,23.533055555555556,23,NOCHE,0,6,54.55,MEDIO
2024-02-09,23:51:00.086000,CUENCA,CUENCA,URBANA,-2.901921,-78.979063,24 DE MAYO Y BUENOS AIRES,CHOQUE LATERAL,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",MOTOCICLETA,1,0,NO,2024,2,9,4,VIERNES,23.85,23,NOCHE,1,6,54.55,MEDIO
